key,source,target
Content/3663280078,(Hunt_dino_lunar_12)SurverSidepoint-0-1,
Content/3370948640,(hunt_dino_lunar_12)SurverSidepoint -0-2,
Content/1884356421,(hunt_dino_lunar_12)SurverSidepoint -0-3,
Content/3605526307,(hunt_dino_lunar_13)SurverSidepoint -0-1,
Content/3293731021,(hunt_dino_lunar_13)ServerSidepoint -0-2,
Content/2095988648,(hunt_dino_lunar_13)SurverSidepoint -0-3,
Content/4057970080,(hunt_dino_lunar_14)SurverSidepoint -0-1,
Content/3815381582,(hunt_dino_lunar_14)SurverSidepoint -0-2,
Content/1540783403,(hunt_dino_lunar_14)SurverSidepoint -0-3,
Content/377044360,(hunt_dino_lunar_a)SurverSidepoint -0-0,
Content/62553279,(hunt_dino_lunar_b)ServerSidepoint -0-0,
Content/251968594,(hunt_dino_lunar_c)ServerSidepoint -0-0,
Content/915950748,(hunt_dino_ocean_01)SurverSidepoint-0-1,
Content/606987122,(hunt_dino_ocean_01)ServerSidepoint -0-2,
Content/2626782231,(hunt_dino_ocean_01)ServerSidepoint -0-3,
Content/593169835,(hunt_dino_ocean_02)ServerSidepoint-0-1,
Content/837722693,(hunt_dino_ocean_02)ServerSidepoint -0-2,
Content/2303903008,(hunt_dino_ocean_02)SurverSidepoint -0-3,
Content/803589446,(hunt_dino_ocean_03)ServerSidepoint -0-1,
Content/1028678312,(hunt_dino_ocean_03)ServerSidepoint -0-2,
Content/2246837709,(hunt_dino_ocean_03)ServerSidepoint -0-3,
Content/148737989,(hunt_dino_ocean_04)ServerSidepoint -0-1,
Content/443031595,(Hunt_dino_ocean_04)SurverSidepoint -0-2,
Content/2731820878,(hunt_dino_ocean_04)ServerSidepoint -0-3,
Content/73617192,(hunt_dino_ocean_05)ServerSidepoint -0-1,
Content/383180998,(hunt_dino_ocean_05)ServerSidepoint -0-2,
Content/2926217123,(hunt_dino_ocean_05)ServerSidepoint -0-3,
Content/295702047,(hunt_dino_ocean_06)ServerSidepoint -0-1,
Content/51749361,(hunt_dino_ocean_06)SurverSidepoint -0-2,
Content/3148465812,(hunt_dino_ocean_06)ServerSidepoint -0-3,
Content/488558322,(hunt_dino_ocean_07)ServerSidepoint -0-1,
Content/262889756,(hunt_dino_ocean_07)ServerSidepoint -0-2,
Content/3071739513,(hunt_dino_ocean_07)ServerSidepoint -0-3,
Content/1607502617,(hunt_dino_ocean_08)ServerSidepoint -0-1,
Content/1298474231,(hunt_dino_ocean_08)ServerSidepoint -0-2,
Content/4124656530,(hunt_dino_ocean_08)ServerSidepoint -0-3,
Content/1399737332,(hunt_dino_ocean_09)ServerSidepoint -0-1,
Content/1104929818,(hunt_dino_ocean_09)SurverSidepoint -0-2,
Content/4184310655,(hunt_dino_ocean_09)ServerSidepoint -0-3,
Content/4234955977,(hunt_dino_ocean_10)SurverSidepoint -0-1,
Content/4007256871,(hunt_dino_ocean_10)SurverSidepoint -0-2,
Content/1449493570,(hunt_dino_ocean_10)SurverSidepoint -0-3,
Content/4040330276,(hunt_dino_ocean_11)ServerSidepoint -0-1,
Content/3798410186,(hunt_dino_ocean_11)SurverSidepoint -0-2,
Content/1524319407,(hunt_dino_ocean_11)ServerSidepoint -0-3,
Content/3843149075,(hunt_dino_ocean_12)SurverSidepoint -0-1,
Content/4154745597,(hunt_dino_ocean_12)ServerSidepoint -0-2,
Content/1326974360,(hunt_dino_ocean_12)ServerSidepoint -0-3,
Content/2377618701,(hunt_dino_ocean_a)SurverSidepoint -0-0,
Content/2557793338,(hunt_dino_ocean_b)ServerSidepoint -0-0,
Content/1683997490,(hunt_dino_volcanic_01)SurverSidepoint -0-1,
Content/3461745593,(hunt_dino_volcanic_01)ServerSidepoint -0-3,
Content/1906082309,(Hunt_dino_volcanic_02)ServerSidepoint -0-1,
Content/3683994254,(hunt_dino_volcanic_02)ServerSidepoint -0-3,
Content/2099397352,(hunt_dino_volcanic_03)ServerSidepoint -0-1,
Content/1872227590,(hunt_dino_volcanic_03)ServerSidepoint -0-2,
Content/3609954915,(hunt_dino_volcanic_03)ServerSidepoint -0-3,
Content/1511653483,(hunt_dino_volcanic_04)ServerSidepoint -0-1,
Content/1219473285,(hunt_dino_volcanic_04)SurverSidepoint -0-2,
Content/4027828448,(hunt_dino_volcanic_04)SurverSidepoint -0-3,
Content/1453637766,(Hunt_dino_volcanic_05)ServerSidepoint -0-1,
Content/4239198221,(hunt_dino_volcanic_05)ServerSidepoint -0-3,
Content/1130856881,(hunt_dino_volcanic_06)ServerSidepoint -0-1,
Content/1372728927,(hunt_dino_volcanic_06)ServerSidepoint -0-2,
Content/3916319034,(hunt_dino_volcanic_06)ServerSidepoint -0-3,
Content/1339638108,(hunt_dino_volcanic_07)ServerSidepoint -0-1,
Content/1567420082,(hunt_dino_volcanic_07)ServerSidepoint -0-2,
Content/3855649239,(hunt_dino_volcanic_07)ServerSidepoint -0-3,
Content/219612343,(Hunt_dino_volcanic_08)ServerSidepoint -0-1,
Content/530754393,(hunt_dino_volcanic_08)ServerSidepoint -0-2,
Content/2803813436,(hunt_dino_volcanic_08)SurverSidepoint -0-3,
Content/27903066,(hunt_dino_volcanic_09)SurverSidepoint -0-1,
Content/320629684,(hunt_dino_volcanic_09)SurverSidepoint -0-2,
Content/2879392977,(hunt_dino_volcanic_09)ServerSidepoint -0-3,
Content/2930492263,(hunt_dino_volcanic_10)ServerSidepoint -0-1,
Content/3156110473,(hunt_dino_volcanic_10)SurverSidepoint -0-2,
Content/77728748,(hunt_dino_volcanic_10)SurverSidepoint -0-3,
Content/2719286154,(hunt_dino_volcanic_11)ServerSidepoint -0-1,
Content/2963319908,(hunt_dino_volcanic_11)SurverSidepoint -0-2,
Content/136104705,(hunt_dino_volcanic_11)SurverSidepoint -0-3,
Content/3084272317,(hunt_dino_volcanic_12)ServerSidepoint -0-1,
Content/2774789459,(hunt_dino_volcanic_12)ServerSidepoint -0-2,
Content/501189174,(hunt_dino_volcanic_12)ServerSidepoint -0-3,
Content/3861577845,(hunt_dino_volcanic_a)SurverSidepoint -0-0,
Content/4092084546,(hunt_dino_volcanic_b)ServerSidepoint -0-0,
Content/3980031050,(准备好了),
Content/2256895573,(使用方向键来精确控制镜头),
Content/4038858863,(Hunt_dino_lunar_15)SurverSidepoint -0-1,
Content/3792287617,(Hunt_dino_lunar_15)ServerSidepoint -0-2,
Content/1521864932,(hunt_dino_lunar_15)SurverSidepoint -0-3,
Content/3850328408,(hunt_dino_lunar_16)ServerSidepoint -0-1,
Content/4157273782,(hunt_dino_lunar_16)SurverSidepoint -0-2,
Content/1333170643,(hunt_dino_lunar_16)ServerSidepoint -0-3,
Content/3921779125,(hunt_dino_lunar_17)SurverSidepoint -0-1,
Content/4218697307,(hunt_dino_lunar_17)ServerSidepoint -0-2,
Content/1137201470,(hunt_dino_lunar_17)ServerSidepoint -0-3,
Content/2869943390,(hunt_dino_lunar_18)ServerSidepoint -0-1,
Content/3116004272,(Hunt_dino_lunar_18)SurverSidepoint -0-2,
Content/17175765,(hunt_dino_lunar_18)SurverSidepoint -0-3,
Content/2813402291,(hunt_dino_lunar_19)SurverSidepoint -0-1,
Content/3036984157,(hunt_dino_lunar_19)SurverSidepoint -0-2,
Content/230216760,(hunt_dino_lunar_19)SurverSidepoint -0-3,
Content/1599577279,(hunt_dino_lunar_20)SurverSidepoint -0-1,
Content/1306669905,(hunt_dino_lunar_20)ServerSidepoint -0-2,
Content/4116599860,(hunt_dino_lunar_20)ServerSidepoint -0-3,
Content/1407802450,(hunt_dino_lunar_21)ServerSidepoint -0-1,
Content/1096610748,(hunt_dino_lunar_21)SurverSidepoint -0-2,
Content/4192244953,(Hunt_dino_lunar_21)SurverSidepoint -0-3,
Content/3737485764,({console}}),
Content/31637215,****无效果****,
Content/4130419893,***未使用****,
Content/543519257,***无效果****,
Content/958656360,***未使用***,
Content/930207496,**忽略**空白**,
Content/1085721695,**无效果**,
Content/401360897,*鸡蛋没有受精/未施用的变体,
Content/1592585055,*文本块,
Content/3838060078,*{Input}*,
Content/2134261022,+CTRL  小号橡皮擦,
Content/269986323,+SHIFT  大号橡皮擦,
Content/497236411,+SHIFT  刷子,
Content/4123875000,+10%经验！,
Content/1014767911,+25%伤害输出和抗性！,
Content/2931295658,+33%经验值！,
Content/4045375602,+伤害 +攻击速度 -变形时间,
Content/3050833898,+伤害 +防御 +速度,
Content/3467496701,+{0} 伤害 +{1} 攻击速度,
Content/4273581258,+{0}% 经验值！,
Content/4102142743,+{Bonus},
Content/3811637939,+{NumLevels} 级可用！,
Content/1893677442,-空格键-,
Content/671868180,-{0}秒变身时间 +{1}抗性,
Content/517918222,/ 天,
Content/625166385,/ 地区,
Content/2090832219,/ 出生地,
Content/185473321,/ 时间,
Content/1807135704,"/Game/Fjordur/Dinos/Desmodus/Buff_SanguineElixirUsed.Buff_SanguineElixirUsed
",
Content/588216856,/game/genesis/missions/buff_mistiondata.buff_missiondata_c,
Content/3082187804,/game/genesis/missions/missiontype_glitchcounter_arctic.missigntype_glitchcounter_arctic_c,
Content/2085396536,/game/genesis/missions/missigntype_glitchcounter_bog.missigntype_glitchcounter_bog_c,
Content/2975333632,/game/genesis/missions/missiontype_glitchcounter_lunar.missiontype_glitchcounter_lunar_c,
Content/1783486461,/game/genesis/missions/missiontype_glitchcounter_ocean.missigntype_glitchcounter_ocean_c,
Content/1930454268,/Game/genesis/missions/missiontype_glitchcounter_volcanic.missigntype_glitchcounter_volcanic_c,
Content/702146891,/game/genesis/missions/race/buff_racepowerup_base.buff_racepowerup_base_c,
Content/2776880286,/game/genesis2/coreblueprints/buffs/reambuffs/gen2_areabuff_space,
Content/2423935486,/game/genesis2/coreblueprints/buffs/reagebuffs/gen2_areabuff_space_normalg,
Content/2221084763,/game/primalearth/coreblueprints/buffs/buff_stunned.buff_stunned_c,
Content/4089013560,0 变异 (Mat.),
Content/2771306672,0 变异 (Pat.),
Content/956292898,10级 +胡萝卜,
Content/2755853079,100重量,
Content/4281140248,100013031311131313121212112121131131012201211211211113021223,
Content/4070979837,10001303131131313121212112121211131 <br> <br> <br> 1110121131313131221212321213 <br> 112331232,
Content/2146628891,100013031311313131212121131212 <br> <br> <br> 1103131012011311311311311313131313322 <br> <br> <br> 100213021233123312312121012312311233131313,
Content/1537339392,1000130313111313131212121131212 <br> <br> 110313101211113113113113111311313322 <br> <br> <br> 10121212113021211,
Content/1104633443,100013031311313131212121131212 <br> <br> <br> 11031310120113113113113113131313322 <br> <br> <br> 101312211211211212112121310,
Content/848703378,1010121112031223 <br> 112331232 <br> 10331202130312113131313121211131131012222,
Content/3198039897,1011123212101201123212121121113121211210,
Content/586997624,10111232121012011212121211313131313121 <br> <br> <br> 1013130212331311300 <br> <br> <br> 101012111311131333,
Content/1449392020,1011132013101212123212031310 <br> <br> <br> 011310122112331232 <br> <br> <br> 1020123312312311212121211210,
Content/327232966,10111320131012121212031310 <br> <br> <br> 011310122112331232 <br> <br> <br> 11031201130012212112112321303,
Content/3425022145,110212111203123313021210 <br> 01131012212112331232 <br> 11001302121211313121113131313131212,
Content/3653102459,1103130012112103122112111303,
Content/3338069951,110313001211120 <br> 012331302122112 <br> 110013021211231,
Content/4261840652,175.0 - 查看日志,
Content/1348132957,301303302313 <br> 10131302123313111300 <br> 1003123312301233123121212113031310,
Content/1959876210,3130212101303 <br> 110212111203123 <br> 011230 <br> 113031310130212 <br> 100112321203121,
Content/2271947982,3130212101303 <br> 011230 <br> 100112321203121,
Content/3212850320,：等待时间{0},
Content/2584739799,: {0} 开始玩,
Content/940056152,: {0} 开始 {1},
Content/4141778213,<chatrichtext.differentteam> text </> block <chatrichtext.me> test </>,
Content/2870952028,< </> <img src = \“ rich.saddle \”路径= \“/game/primalearth/test/test/eggicon.eggicon \”/> nice \ nicon <nicon <img src = \ rich.saddle \“ /game/oldassets/ui/chat/chatlog_icon_star.chatlog_icon_star \“/>,
Content/2669346098,"<RichColor Color=""0,1,1,1"">样本编号：{NumID}</>\n<RichColor Color=""0,1,1,1"">别称：{PlayName}</>\n<RichColor Color=""0,1,1,1"">性别：{Gen}</>\n\n<RichColor Color=""{Col}"">求生指数：</>\n{Surv}",
Content/2942709849,"<RichColor Color=""0,1,1,1"">Shift-Drag</>
分出一半, 取下附件
<RichColor Color=""0,1,1,1"">Ctrl-Drag</>
分出一个
<RichColor Color=""0,1,1,1"">Q</> 切换物品信息",
Content/2760153164,"<RichColor Color=""0.62, 0.3, 0.3, 1"">{0}</> 被 <RichColor Color=""0, 0.5, 0.25, 1"">{1}</> 触发了。",
Content/2247825922,"<RichColor Color=""1, 0, 0, 1"">{0}'的 '{1}' 在低温舱中死亡！</>",
Content/494928386,"<RichColor Color=""1, 0.5, 0.8, 1"">虽然这种巧克力出处不明，但很好吃。岛上的生物超爱它，因为它可以完全治愈或是加快它们的驯养速度！</>",
Content/2692336772,"<RichColor Color=""1,0,0,1"">你当前无法在雪景球中破解数据，请等待</>",
Content/965772350,一个生物舱被摧毁了!,
Content/2206530554,一头凶恶帝鳄正在四处游荡，解决它！,
Content/2842317784,一头凶恶脊背龙正在四处游荡，解决它！,
Content/2583428487,船长的征服,
Content/2425801926,一个可被安放在崖壁上的石头平台。,
Content/665913022,一个可被安放在崖壁上的金属平台。,
Content/462112536,一个可被安放在崖壁上的木头平台。,
Content/4178856760,食物配方,
Content/2258693240,一只巨河狸费了九牛二虎之力才造好的。,
Content/4285541529,这个礼物给：,
Content/2411178429,七鳃鳗正在吸食血液，但你因此带电了。把它拿走！,
Content/1258945881,一头跟随着的副栉龙死亡了。保护剩余成员！,
Content/1946664702,双坚颌龙偷走了你的{0}！,
Content/551841634,一只跟随着的海龟死亡了。保护剩余成员！,
Content/4257490739,正在播放一个序列...,
Content/2524080733,一个罐子坏了！,
Content/417505482,一种使用了泰克技能的动能装置，用来赶路或者制造混乱。,
Content/1165938899,感恩的球员,
Content/4166408377,一个 [材料描述] 栏杆，作为一个简单的屏障，以防人们跌落。,
Content/3268327688,黏土加工而成的栏杆。,
Content/3712099048,黏土加工而成的门框，用来安放各式各样的门。,
Content/2967959780,一只巨型袋鼠宝宝迷路了。护送并帮助它找到自己的妈妈,
Content/3730317655,用燧石做为箭头的基础箭支。如箭支未损坏可回收使用。,
Content/661569187,一束能量光线正试图困住你！,
Content/3400428376,一个绑着气囊的盒子，可以用来运送货物。,
Content/1179133194,石头加工而成的栏杆。,
Content/834836238,石头加工而成的墙壁。,
Content/2988453232,石头加工而成的门框，用来安放各式各样的门。,
Content/2791871247,石头加工而成的窗框，用来安放窗门。,
Content/4198152297,一块绷在木框上的帆布，可用于绘画。,
Content/1097493725,带窗框的天花板,
Content/4007026263,一个泰克梯子，可用于上下高层建筑物，也可延伸现有梯子。,
Content/2953796482,泰克材料加工而成的栏杆。,
Content/1073191436,泰克材料加工而成的斜墙，可以在上面安放倾斜房顶或天花板。,
Content/382308834,"一个泰克螺旋楼梯, 可用于上下多层建筑物",
Content/4010586715,泰克材料加工而成的墙壁。,
Content/1052063382,泰克材料加工而成的门框，用来安放各式各样的门。,
Content/3663273379,泰克材料加工而成的窗框，用来安放窗门。,
Content/2627219668,一团凝结的菊石黏液，精心处理后可用于制药。,
Content/2689084317,一团凝结的水蛭血液，精心处理后可用于制药。,
Content/2892893841,从种子植物上获取纤维的绝佳工具。也可用于获取优质生鱼肉！,
Content/481616160,一个装有菊石粘液提取物的飞镖，若被射中后会激怒其附近的野生生物。可用于长管步枪。无法与附件一同使用。,
Content/1603524459,一组装饰性的树叶，极具节日气息。需要挂在墙上。,
Content/1462102263,一条装饰性的灯具，极具节日气息。需要挂在墙上。,
Content/1529723891,一块可涂色的装饰用绒毛地毯，可以降低脚步声。,
Content/659451773,一种营养美味的零食，适合用来诱捕生物或者钓鱼。,
Content/1270967636,一块从偷吃的渡渡鸟身上夺回来的美味的生日蛋糕! 真是场甜蜜的复仇!,
Content/3918045472,一个装有强效水母毒素的飞镖。可用于长管步枪。无法与附件一同使用。,
Content/1972247754,一个简易的近战武器，也可投掷使用，使用时可能会损坏。,
Content/568914570,一个简易的近战武器，特别适合打晕目标。攻击距离较近。,
Content/2331754534,一群副栉龙在山顶处徘徊。保护它们免于猎食者的攻击,
Content/785542175,弹壳中放置了数颗简易弹丸，供霰弹枪使用,
Content/869167524,一块坚硬但富有弹性的岛龟壳。可当作角质的替代物。,
Content/479681770,一个结实又有弹性的材料。可在一些生物的角，鳞甲，壳和脊上找到。,
Content/3060240222,一个结实又有弹性的材料。主要产自拥有坚固有机材料的生物。,
Content/112912239,一个可漂浮的铁制平台。可以承受其上建筑物的重量。,
Content/2821608691,一个可漂浮的木制平台。可以承受其上建筑物的重量。,
Content/2238520035,一头跟随着的恐龙死亡了！保护剩余成员！,
Content/908013957,石头加工而成的地基，建筑物必须搭建在地基上。,
Content/1759573278,泰克材料加工而成的地基，建筑物必须搭建在地基上。,
Content/369585906,金属混凝土加工而成的地基，建筑物必须搭建在地基上。,
Content/1842430220,木头加工而成的地基，建筑物必须搭建在地基上。,
Content/2258915904,茅草加工而成的地基，建筑物必须搭建在地基上。,
Content/2723549374,一个巨型金属球，适合摧毁坚固的建筑物。,
Content/444566352,一个由金属锁链组成的巨型流星锤，可捆住大型生物。需放入弩炮塔使用。,
Content/982913992,一个从墓地被盗的墓碑。,
Content/3349930717,一颗腐化恐龙的心脏。,
Content/3643015350,一块大石头。,
Content/3902028550,由多种特殊材料制作的头盔，能保护穿着者免受环境污染。,
Content/4114372802,一群大角鹿离开了它们通常的栖息地四处游荡。狩猎它们吧！,
Content/1778403504,一群高等等级的凶恶异特龙正在四处游荡，解决它们！,
Content/1891229947,一种高品质的花粉孢子。它们通常来自于沼泽生态圈中的特定开花植物。,
Content/2526504485,一种大口径的现代子弹，主要供制式狙击步枪使用。,
Content/354060062,由耐用的合金制成的高科技弓，可以以很高的速度发射弓箭。需要箭支搭配使用。,
Content/1599238315,一种被高度浓缩硬化过的气体沉淀物。处理后可以恢复成气态形式。,
Content/1162512989,"视野的尽头有着数量前所未见的野兽正在聚集, 由一个巨大到影子都盖住了大山的恶魔统领着他们. 当我们意识到它正在朝我们这边过来时, 我们便卷铺盖闪人了.  然而我们跑到哪,这帮家伙跟到哪. 这不是单纯的巧合, 是它们把我们当成猎物了. 

海莲娜说这块宝石可能会帮到我们,但是我还是不允许她碰它. 我们和敌人背水一战的时候, 这样的不确定的因素可能会导致我无法保护她.

而且如果真的要打，我们应与他们正面交锋。无论我们的敌人有多大，我都会全力以赴地战斗，为了这里的每个人，我一定会赢。我必须这样做。",
