key,source,target
Content/443031595,(Hunt_Dino_Ocean_04) ServerSidePoint - 0 - 2,
Content/2731820878,(Hunt_Dino_Ocean_04) ServerSidePoint - 0 - 3,
Content/73617192,(Hunt_Dino_Ocean_05) ServerSidePoint - 0 - 1,
Content/383180998,(Hunt_Dino_Ocean_05) ServerSidePoint - 0 - 2,
Content/2926217123,(Hunt_Dino_Ocean_05) ServerSidePoint - 0 - 3,
Content/295702047,(Hunt_Dino_Ocean_06) ServerSidePoint - 0 - 1,
Content/51749361,(Hunt_Dino_Ocean_06) ServerSidePoint - 0 - 2,
Content/3148465812,(Hunt_Dino_Ocean_06) ServerSidePoint - 0 - 3,
Content/488558322,(Hunt_Dino_Ocean_07) ServerSidePoint - 0 - 1,
Content/262889756,(Hunt_Dino_Ocean_07) ServerSidePoint - 0 - 2,
Content/3071739513,(Hunt_Dino_Ocean_07) ServerSidePoint - 0 - 3,
Content/1607502617,(Hunt_Dino_Ocean_08) ServerSidePoint - 0 - 1,
Content/1298474231,(Hunt_Dino_Ocean_08) ServerSidePoint - 0 - 2,
Content/4124656530,(Hunt_Dino_Ocean_08) ServerSidePoint - 0 - 3,
Content/1399737332,(Hunt_Dino_Ocean_09) ServerSidePoint - 0 - 1,
Content/1104929818,(Hunt_Dino_Ocean_09) ServerSidePoint - 0 - 2,
Content/4184310655,(Hunt_Dino_Ocean_09) ServerSidePoint - 0 - 3,
Content/4234955977,(Hunt_Dino_Ocean_10) ServerSidePoint - 0 - 1,
Content/4007256871,(Hunt_Dino_Ocean_10) ServerSidePoint - 0 - 2,
Content/1449493570,(Hunt_Dino_Ocean_10) ServerSidePoint - 0 - 3,
Content/4040330276,(Hunt_Dino_Ocean_11) ServerSidePoint - 0 - 1,
Content/3798410186,(Hunt_Dino_Ocean_11) ServerSidePoint - 0 - 2,
Content/1524319407,(Hunt_Dino_Ocean_11) ServerSidePoint - 0 - 3,
Content/3843149075,(Hunt_Dino_Ocean_12) ServerSidePoint - 0 - 1,
Content/4154745597,(Hunt_Dino_Ocean_12) ServerSidePoint - 0 - 2,
Content/1326974360,(Hunt_Dino_Ocean_12) ServerSidePoint - 0 - 3,
Content/2377618701,(Hunt_Dino_Ocean_A) ServerSidePoint - 0 - 0,
Content/2557793338,(Hunt_Dino_Ocean_B) ServerSidePoint - 0 - 0,
Content/1683997490,(Hunt_Dino_Volcanic_01) ServerSidePoint - 0 - 1,
Content/3461745593,(Hunt_Dino_Volcanic_01) ServerSidePoint - 0 - 3,
Content/1906082309,(Hunt_Dino_Volcanic_02) ServerSidePoint - 0 - 1,
Content/3683994254,(Hunt_Dino_Volcanic_02) ServerSidePoint - 0 - 3,
Content/2099397352,(Hunt_Dino_Volcanic_03) ServerSidePoint - 0 - 1,
Content/1872227590,(Hunt_Dino_Volcanic_03) ServerSidePoint - 0 - 2,
Content/3609954915,(Hunt_Dino_Volcanic_03) ServerSidePoint - 0 - 3,
Content/1511653483,(Hunt_Dino_Volcanic_04) ServerSidePoint - 0 - 1,
Content/1219473285,(Hunt_Dino_Volcanic_04) ServerSidePoint - 0 - 2,
Content/4027828448,(Hunt_Dino_Volcanic_04) ServerSidePoint - 0 - 3,
Content/1453637766,(Hunt_Dino_Volcanic_05) ServerSidePoint - 0 - 1,
Content/4239198221,(Hunt_Dino_Volcanic_05) ServerSidePoint - 0 - 3,
Content/1130856881,(Hunt_Dino_Volcanic_06) ServerSidePoint - 0 - 1,
Content/1372728927,(Hunt_Dino_Volcanic_06) ServerSidePoint - 0 - 2,
Content/3916319034,(Hunt_Dino_Volcanic_06) ServerSidePoint - 0 - 3,
Content/1339638108,(Hunt_Dino_Volcanic_07) ServerSidePoint - 0 - 1,
Content/1567420082,(Hunt_Dino_Volcanic_07) ServerSidePoint - 0 - 2,
Content/3855649239,(Hunt_Dino_Volcanic_07) ServerSidePoint - 0 - 3,
Content/219612343,(Hunt_Dino_Volcanic_08) ServerSidePoint - 0 - 1,
Content/530754393,(Hunt_Dino_Volcanic_08) ServerSidePoint - 0 - 2,
Content/2803813436,(Hunt_Dino_Volcanic_08) ServerSidePoint - 0 - 3,
Content/27903066,(Hunt_Dino_Volcanic_09) ServerSidePoint - 0 - 1,
Content/320629684,(Hunt_Dino_Volcanic_09) ServerSidePoint - 0 - 2,
Content/2879392977,(Hunt_Dino_Volcanic_09) ServerSidePoint - 0 - 3,
Content/2930492263,(Hunt_Dino_Volcanic_10) ServerSidePoint - 0 - 1,
Content/3156110473,(Hunt_Dino_Volcanic_10) ServerSidePoint - 0 - 2,
Content/77728748,(Hunt_Dino_Volcanic_10) ServerSidePoint - 0 - 3,
Content/2719286154,(Hunt_Dino_Volcanic_11) ServerSidePoint - 0 - 1,
Content/2963319908,(Hunt_Dino_Volcanic_11) ServerSidePoint - 0 - 2,
Content/136104705,(Hunt_Dino_Volcanic_11) ServerSidePoint - 0 - 3,
Content/3084272317,(Hunt_Dino_Volcanic_12) ServerSidePoint - 0 - 1,
Content/2774789459,(Hunt_Dino_Volcanic_12) ServerSidePoint - 0 - 2,
Content/501189174,(Hunt_Dino_Volcanic_12) ServerSidePoint - 0 - 3,
Content/3861577845,(Hunt_Dino_Volcanic_A) ServerSidePoint - 0 - 0,
Content/4092084546,(Hunt_Dino_Volcanic_B) ServerSidePoint - 0 - 0,
Content/3980031050,(Ready),
Content/2256895573,(Use D-Pad for finer camera control),
Content/4038858863,(hunt_dino_lunar_15) ServerSidePoint - 0 - 1,
Content/3792287617,(hunt_dino_lunar_15) ServerSidePoint - 0 - 2,
Content/1521864932,(hunt_dino_lunar_15) ServerSidePoint - 0 - 3,
Content/3850328408,(hunt_dino_lunar_16) ServerSidePoint - 0 - 1,
Content/4157273782,(hunt_dino_lunar_16) ServerSidePoint - 0 - 2,
Content/1333170643,(hunt_dino_lunar_16) ServerSidePoint - 0 - 3,
Content/3921779125,(hunt_dino_lunar_17) ServerSidePoint - 0 - 1,
Content/4218697307,(hunt_dino_lunar_17) ServerSidePoint - 0 - 2,
Content/1137201470,(hunt_dino_lunar_17) ServerSidePoint - 0 - 3,
Content/2869943390,(hunt_dino_lunar_18) ServerSidePoint - 0 - 1,
Content/3116004272,(hunt_dino_lunar_18) ServerSidePoint - 0 - 2,
Content/17175765,(hunt_dino_lunar_18) ServerSidePoint - 0 - 3,
Content/2813402291,(hunt_dino_lunar_19) ServerSidePoint - 0 - 1,
Content/3036984157,(hunt_dino_lunar_19) ServerSidePoint - 0 - 2,
Content/230216760,(hunt_dino_lunar_19) ServerSidePoint - 0 - 3,
Content/1599577279,(hunt_dino_lunar_20) ServerSidePoint - 0 - 1,
Content/1306669905,(hunt_dino_lunar_20) ServerSidePoint - 0 - 2,
Content/4116599860,(hunt_dino_lunar_20) ServerSidePoint - 0 - 3,
Content/1407802450,(hunt_dino_lunar_21) ServerSidePoint - 0 - 1,
Content/1096610748,(hunt_dino_lunar_21) ServerSidePoint - 0 - 2,
Content/4192244953,(hunt_dino_lunar_21) ServerSidePoint - 0 - 3,
Content/4077508449,({0}),
Content/1490432697,"({0})
{1}",
Content/1756142350,({1}),
Content/3737485764,({console}),
Content/2013142674,({cur} - {cost} / {max}),
Content/390665176,({cur} / {max}),
Content/2306861214,({key}) ServerSidePoint - {num},
Content/1123813546,({key}) ServerSidePoint - {num} - {custint},
Content/4236132264,),
Content/4006318150,*,
Content/31637215,****No Effect****,
Content/4130419893,***NOT USED****,
Content/543519257,***No Effect****,
Content/958656360,***Not Used***,
Content/930207496,**IGNORE**NOTHING**,
Content/1085721695,**No Effect**,
Content/3097361398,**Not Used**,
Content/322138736,**NotUsed**,
Content/401360897,"*Egg doesn't have a Fertilized/Unfertilized variant",
Content/1592585055,*Text Block,
Content/3838060078,*{Input}*,
Content/1450702627,+,
Content/2134261022,+ CTRL TO ERASE,
Content/269986323,+ SHIFT TO THICK ERASE,
Content/497236411,+ SHIFT TO THICK PAINT,
Content/2069103472,+ [Score],
Content/2845943124,+0.0,
Content/4123875000,+10% XP!,
Content/1014767911,"+25% Damage output, and increased resistance!",
Content/2931295658,+33% XP!,
Content/4045375602,+Damage +Attack Speed -Lifetime,
Content/3050833898,+Damage +Defense +Speed,
Content/3467496701,+{0} Damage +{1} Attack Speed,
Content/4273581258,+{0}% XP!,
Content/4102142743,+{Bonus},
Content/3811637939,+{NumLevels} Available!,
Content/3416313754,",",
Content/1931258111,-,
Content/3060443863,- Beam Camera Locked -,
Content/1426710285,--,
Content/3420929055,---------------------- {State} {curr}-->{next} at: {time},
Content/1933060622,--:--,
Content/3319235497,--RUNTIME GENERATED--,
Content/465681368,-0.24,
Content/2847462820,-0.55,
Content/657969735,-0.65,
Content/1984621152,-0.72,
Content/1637187807,-1.0,
Content/1893677442,-Space-,
Content/671868180,-{0}sec Lifetime +{1} Resistance,
Content/3642056820,/,
Content/517918222,/ DAY,
Content/625166385,/ REGION,
Content/2090832219,/ SPAWN,
Content/185473321,/ TIME,
Content/1829654323,/ °(C),
Content/3693305802,/Game/Aberration/Dinos/RockDrake/PrimalItemArmor_RockDrakeSaddle_Tek.PrimalItemArmor_RockDrakeSaddle_Tek,
Content/470726108,/Game/Aberration/WeaponTekSniper/PrimalItem_TekSniper.PrimalItem_TekSniper,
Content/3032478469,/Game/Extinction/Dinos/Enforcer/Enforcer_Character_BP.Enforcer_Character_BP,
Content/42596977,/Game/Extinction/Dinos/Mek/Buff_MekBackpack_MissilePod.Buff_MekBackpack_MissilePod,
Content/3262823306,/Game/Extinction/Dinos/Mek/Buff_MekBackpack_Shield.Buff_MekBackpack_Shield,
Content/3410701639,/Game/Extinction/Dinos/Mek/Buff_MekBackpack_SiegeCannon.Buff_MekBackpack_SiegeCannon,
Content/23897666,/Game/Extinction/Dinos/Mek/MegaMek_Character_BP.MegaMek_Character_BP,
Content/3728233988,/Game/Extinction/Dinos/Mek/Mek_Character_BP.Mek_Character_BP,
Content/1807135704,/Game/Fjordur/Dinos/Desmodus/Buff_SanguineElixirUsed.Buff_SanguineElixirUsed,
Content/2684433761,/Game/Genesis/CoreBlueprints/Items/PrimalItem_Spawner_HoverSkiff.PrimalItem_Spawner_HoverSkiff,
Content/3887266813,/Game/Genesis/Dinos/SpaceWhale/PrimalItemArmor_SpaceWhaleSaddle_Tek.PrimalItemArmor_SpaceWhaleSaddle_Tek,
Content/1707603753,/Game/Genesis/Dinos/TEKHoverSkiff/TekHoverSkiff_Character_BP.TekHoverSkiff_Character_BP,
Content/2888353550,/Game/Genesis/Items/Armor/PrimalItemArmor_ShoulderCannon.PrimalItemArmor_ShoulderCannon,
Content/588216856,/Game/Genesis/Missions/Buff_MissionData.Buff_MissionData_C,
Content/3082187804,/Game/Genesis/Missions/MissionType_GlitchCounter_Arctic.MissionType_GlitchCounter_Arctic_C,
Content/2085396536,/Game/Genesis/Missions/MissionType_GlitchCounter_Bog.MissionType_GlitchCounter_Bog_C,
Content/2975333632,/Game/Genesis/Missions/MissionType_GlitchCounter_Lunar.MissionType_GlitchCounter_Lunar_C,
Content/1783486461,/Game/Genesis/Missions/MissionType_GlitchCounter_Ocean.MissionType_GlitchCounter_Ocean_C,
Content/1930454268,/Game/Genesis/Missions/MissionType_GlitchCounter_Volcanic.MissionType_GlitchCounter_Volcanic_C,
Content/702146891,/Game/Genesis/Missions/Race/Buff_RacePowerUp_Base.Buff_RacePowerUp_Base_C,
Content/4006605796,/Game/Genesis/Weapons/CruiseMissile/PrimalItem_WeaponTekCruiseMissile.PrimalItem_WeaponTekCruiseMissile,
Content/2082610822,/Game/Genesis/Weapons/TekHandBlades/PrimalItem_WeaponTekClaws.PrimalItem_WeaponTekClaws,
Content/2776880286,/Game/Genesis2/CoreBlueprints/Buffs/AreaBuffs/Gen2_AreaBuff_Space,
Content/2423935486,/Game/Genesis2/CoreBlueprints/Buffs/AreaBuffs/Gen2_AreaBuff_Space_NormalG,
Content/1259167443,/Game/Genesis2/Dinos/Exosuit/Exosuit_RTS_Character_BP.Exosuit_RTS_Character_BP,
Content/1180014939,/Game/Genesis2/Dinos/Exosuit/PrimalItem_Spawner_Exosuit.PrimalItem_Spawner_Exosuit,
Content/2331639007,/Game/Genesis2/Dinos/TekHoverSail/TekHoverSail_Character_BP.TekHoverSail_Character_BP,
Content/1875977600,/Game/Genesis2/Dinos/TekStrider/AttachmentBuffs/CargoCarryingSaddlebags__Chest/Buff_TekStrider_Saddlebags.Buff_TekStrider_Saddlebags,
Content/3028241017,/Game/Genesis2/Dinos/TekStrider/AttachmentBuffs/OmniShield_Chest/Buff_TekStrider_Shield.Buff_TekStrider_Shield,
Content/883302260,/Game/Genesis2/Environment/Space/Meshes/SM_Plane_100x100_20k.SM_Plane_100x100_20k,
Content/1819529138,/Game/Genesis2/Missions/Race2/Canoe/MissionType_Race2_Canoe.MissionType_Race2_Canoe_C,
Content/3380643161,/Game/Genesis2/Missions/Race2/Canoe/MissionType_Race2_Canoe_Team.MissionType_Race2_Canoe_Team_C,
Content/1416687313,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_agony_01.s_rockwell_agony_01,
Content/2831261806,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_agony_02.s_rockwell_agony_02,
Content/577678852,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_aft_ring_release_01_en.s_rockwell_boss_aft_ring_release_01_en,
Content/3245990211,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_aft_ring_release_02_en.s_rockwell_boss_aft_ring_release_02_en,
Content/367244211,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_arena_intro_01_en.s_rockwell_boss_arena_intro_01_en,
Content/1462861779,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_arena_intro_02_en.s_rockwell_boss_arena_intro_02_en,
Content/1769946099,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_arena_intro_03_en.s_rockwell_boss_arena_intro_03_en,
Content/3532973843,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_arena_intro_04_en.s_rockwell_boss_arena_intro_04_en,
Content/3973751603,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_arena_intro_05_en.s_rockwell_boss_arena_intro_05_en,
Content/2919788371,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_arena_intro_06_en.s_rockwell_boss_arena_intro_06_en,
Content/2420517747,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_arena_intro_07_en.s_rockwell_boss_arena_intro_07_en,
Content/3733034107,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_exomeks_needed_01_en.s_rockwell_boss_exomeks_needed_01_en,
Content/2012756992,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_first_node_beaten_01_en.s_rockwell_boss_first_node_beaten_01_en,
Content/3495488770,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_first_node_opens_01_en.s_rockwell_boss_first_node_opens_01_en,
Content/4062298895,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_fourth_node_opens_01_en.s_rockwell_boss_fourth_node_opens_01_en,
Content/3991119304,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_homonculi_spawn_01_en.s_rockwell_boss_homonculi_spawn_01_en,
Content/1832612370,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_homonculi_spawn_02_en.s_rockwell_boss_homonculi_spawn_02_en,
Content/311214244,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_homonculi_spawn_03_en.s_rockwell_boss_homonculi_spawn_03_en,
Content/3086736359,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_homonculi_spawn_04_en.s_rockwell_boss_homonculi_spawn_04_en,
Content/3360450897,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_homonculi_spawn_05_en.s_rockwell_boss_homonculi_spawn_05_en,
Content/3560403971,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_mission_failed_01_en.s_rockwell_boss_mission_failed_01_en,
Content/3611320732,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_mission_failed_02_en.s_rockwell_boss_mission_failed_02_en,
Content/1623036118,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_mission_failed_03_en.s_rockwell_boss_mission_failed_03_en,
Content/3012643843,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_0_01_en.s_rockwell_boss_rockwell_prime_0_01_en,
Content/1350959940,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_0_02_en.s_rockwell_boss_rockwell_prime_0_02_en,
Content/599202629,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_25_01_en.s_rockwell_boss_rockwell_prime_25_01_en,
Content/2937023539,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_50_01_en.s_rockwell_boss_rockwell_prime_50_01_en,
Content/1760233510,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_50_02_en.s_rockwell_boss_rockwell_prime_50_02_en,
Content/1145616641,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_75_01_en.s_rockwell_boss_rockwell_prime_75_01_en,
Content/2209144084,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_75_02_en.s_rockwell_boss_rockwell_prime_75_02_en,
Content/2011167960,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_75_03_en.s_rockwell_boss_rockwell_prime_75_03_en,
Content/1289932207,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_beaten_01_en.s_rockwell_boss_rockwell_prime_beaten_01_en,
Content/3740609800,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_reveal_01_en.s_rockwell_boss_rockwell_prime_reveal_01_en,
Content/478678905,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_reveal_02_en.s_rockwell_boss_rockwell_prime_reveal_02_en,
Content/3951825769,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_reveal_03_en.s_rockwell_boss_rockwell_prime_reveal_03_en,
Content/1124290010,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_rockwell_prime_reveal_04_en.s_rockwell_boss_rockwell_prime_reveal_04_en,
Content/4234972365,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_second_node_beaten_01_en.s_rockwell_boss_second_node_beaten_01_en,
Content/284250671,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_second_node_opens_01_en.s_rockwell_boss_second_node_opens_01_en,
Content/185441912,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_third_node_beaten_01_en.s_rockwell_boss_third_node_beaten_01_en,
Content/3437886061,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_third_node_beaten_02_en.s_rockwell_boss_third_node_beaten_02_en,
Content/3436204964,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_boss_third_node_opens_01_en.s_rockwell_boss_third_node_opens_01_en,
Content/622107431,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_breaths.s_rockwell_breaths,
Content/2144643067,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_death.s_rockwell_death,
Content/3737507638,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_death_02.s_rockwell_death_02,
Content/2937432671,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_hurt_01.s_rockwell_hurt_01,
Content/2580065678,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_hurt_02.s_rockwell_hurt_02,
Content/1028870910,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_hurt_03.s_rockwell_hurt_03,
Content/1891513623,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_hurt_heavy_01.s_rockwell_hurt_heavy_01,
Content/2009652174,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_hurt_heavy_02.s_rockwell_hurt_heavy_02,
Content/3284827206,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_hurt_heavy_03.s_rockwell_hurt_heavy_03,
Content/2419277923,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_knockedout_01.s_rockwell_knockedout_01,
Content/2537926330,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_knockedout_02.s_rockwell_knockedout_02,
Content/591857970,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_knockedout_03.s_rockwell_knockedout_03,
Content/2225609402,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_wakeup_01.s_rockwell_wakeup_01,
Content/1850895743,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_wakeup_02.s_rockwell_wakeup_02,
Content/2167095811,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_wakeup_03.s_rockwell_wakeup_03,
Content/2814965708,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_walls_talking_01.s_rockwell_walls_talking_01,
Content/3084251930,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_walls_talking_02.s_rockwell_walls_talking_02,
Content/250737303,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_walls_talking_03.s_rockwell_walls_talking_03,
Content/2549086902,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_walls_talking_04.s_rockwell_walls_talking_04,
Content/785120059,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_walls_talking_05.s_rockwell_walls_talking_05,
Content/1054277613,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_walls_talking_06.s_rockwell_walls_talking_06,
Content/2280848992,/Game/Genesis2/Sounds/Characters/Rockwell/Boss/s_rockwell_walls_talking_07.s_rockwell_walls_talking_07,
